frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,inlier_ratio,rel_tx,rel_ty,rel_tz,rel_rot_deg
145,65,772000000,65.772000000,1.1328015420529118,1.3910035989246694,-3.868673216852345,0.019144970267296682,-0.006954803467674106,0.024055895900065075,0.9995030838845049,1892,1852,0,0.0000,0.0,0.0,0.0,0.00
146,65,804000000,65.804000000,1.1328015420529118,1.3910035989246694,-3.868673216852345,0.019144970267296682,-0.006954803467674106,0.024055895900065075,0.9995030838845049,1852,1821,2,0.0011,0.0,0.0,0.0,0.00
147,65,836000000,65.836000000,1.793193806360819,2.1200826671437327,-3.6888795308478124,-0.02242396132512039,-0.006150293778038356,0.024470804215240012,0.9994300973985089,1821,1744,12,0.0069,0.6970950005743854,0.7025887734233527,0.14292506999706625,4.76
148,65,872000000,65.872000000,1.793193806360819,2.1200826671437327,-3.6888795308478124,-0.02242396132512039,-0.006150293778038356,0.024470804215240012,0.9994300973985089,2000,0,0,0.0000,0.0,0.0,0.0,0.00
149,65,904000000,65.904000000,1.793193806360819,2.1200826671437327,-3.6888795308478124,-0.02242396132512039,-0.006150293778038356,0.024470804215240012,0.9994300973985089,2000,1998,5,0.0025,0.0,0.0,0.0,0.00
150,65,936000000,65.936000000,1.793193806360819,2.1200826671437327,-3.6888795308478124,-0.02242396132512039,-0.006150293778038356,0.024470804215240012,0.9994300973985089,1998,1974,3,0.0015,0.0,0.0,0.0,0.00
151,65,968000000,65.968000000,1.793193806360819,2.1200826671437327,-3.6888795308478124,-0.02242396132512039,-0.006150293778038356,0.024470804215240012,0.9994300973985089,1974,1928,1,0.0005,0.0,0.0,0.0,0.00
152,66,4000000,66.004000000,1.793193806360819,2.1200826671437327,-3.6888795308478124,-0.02242396132512039,-0.006150293778038356,0.024470804215240012,0.9994300973985089,1928,1927,1,0.0005,0.0,0.0,0.0,0.00
153,66,36000000,66.036000000,1.793193806360819,2.1200826671437327,-3.6888795308478124,-0.02242396132512039,-0.006150293778038356,0.024470804215240012,0.9994300973985089,1927,1925,0,0.0000,0.0,0.0,0.0,0.00
154,66,68000000,66.068000000,1.793193806360819,2.1200826671437327,-3.6888795308478124,-0.02242396132512039,-0.006150293778038356,0.024470804215240012,0.9994300973985089,1925,1911,6,0.0031,0.0,0.0,0.0,0.00
155,66,100000000,66.100000000,1.793193806360819,2.1200826671437327,-3.6888795308478124,-0.02242396132512039,-0.006150293778038356,0.024470804215240012,0.9994300973985089,1911,1895,2,0.0011,0.0,0.0,0.0,0.00
156,66,136000000,66.136000000,1.793193806360819,2.1200826671437327,-3.6888795308478124,-0.02242396132512039,-0.006150293778038356,0.024470804215240012,0.9994300973985089,1895,1894,0,0.0000,0.0,0.0,0.0,0.00
